model,backbone,condition,seed,domain,pred_len,mse,mae,wall_s
tats,Autoformer,C10_empty_keep_priors,2022,Energy,48,0.5273172855377197,0.5971065759658813,53.3460346179927
tats,Autoformer,C10_empty_keep_priors,2022,Environment,48,0.3011038899421692,0.40003710985183716,439.5999668709992
tats,Autoformer,C10_empty_keep_priors,2022,Environment,96,0.30845123529434204,0.4127214848995209,551.4909718269919
tats,Autoformer,C10_empty_keep_priors,2022,Environment,192,0.3445850610733032,0.4559682309627533,441.13464575100807
tats,Autoformer,C10_empty_keep_priors,2022,Environment,336,0.2894423007965088,0.40436646342277527,719.1745816709881
tats,Autoformer,C10_empty_keep_priors,2022,Health,12,1.3393548727035522,0.8193865418434143,62.42915276699932
tats,Autoformer,C10_empty_keep_priors,2022,Health,24,1.5314997434616089,0.9027699828147888,43.688953689998016
tats,Autoformer,C10_empty_keep_priors,2022,Health,36,1.5228947401046753,0.8678756952285767,56.2130060930067
tats,Autoformer,C10_empty_keep_priors,2022,Health,48,1.6836880445480347,0.9220840930938721,49.313205398007995
tats,Autoformer,C10_empty_keep_priors,2022,Security,6,102.80496215820312,4.513097763061523,28.66038424600265
tats,Autoformer,C10_empty_keep_priors,2022,Security,8,107.72581481933594,4.70145320892334,28.341834940001718
tats,Autoformer,C10_empty_keep_priors,2022,Security,10,108.56724548339844,4.786923408508301,27.99873821300571
tats,Autoformer,C10_empty_keep_priors,2022,Security,12,109.6163101196289,4.768534183502197,29.270124204005697
tats,Autoformer,C10_empty_keep_priors,2022,SocialGood,6,1.0509668588638306,0.6135074496269226,36.547183855989715
tats,Autoformer,C10_empty_keep_priors,2022,SocialGood,8,1.1380987167358398,0.6993109583854675,40.149472042001435
tats,Autoformer,C10_empty_keep_priors,2022,SocialGood,10,1.2329480648040771,0.6896073222160339,35.328831830993295
tats,Autoformer,C10_empty_keep_priors,2022,SocialGood,12,1.2502199411392212,0.6949377655982971,37.61025799799245
tats,Autoformer,C10_empty_keep_priors,2022,Traffic,6,0.16295896470546722,0.253019779920578,31.23326189100044
tats,Autoformer,C10_empty_keep_priors,2022,Traffic,8,0.1560545265674591,0.2499716430902481,34.67095090600196
tats,Autoformer,C10_empty_keep_priors,2022,Traffic,10,0.17762872576713562,0.26607272028923035,32.3071363009949
tats,Autoformer,C10_empty_keep_priors,2022,Traffic,12,0.23067355155944824,0.2739678621292114,34.26102556899423
tats,Autoformer,C10_empty_keep_priors,2023,Agriculture,6,0.11868837475776672,0.2626095712184906,35.05405266198795
tats,Autoformer,C10_empty_keep_priors,2023,Agriculture,8,0.10922695696353912,0.2503986954689026,32.33459834600217
tats,Autoformer,C10_empty_keep_priors,2023,Agriculture,10,0.13075295090675354,0.26670223474502563,32.99858656700235
tats,Autoformer,C10_empty_keep_priors,2023,Agriculture,12,0.15256881713867188,0.30015480518341064,32.11828280800546
tats,Autoformer,C10_empty_keep_priors,2023,Climate,6,0.9730235934257507,0.7860052585601807,32.103077552004834
tats,Autoformer,C10_empty_keep_priors,2023,Climate,8,1.006999135017395,0.8019788861274719,32.472953489996144
